id,audio1,audio2,emotion
596,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f46b338b-deb6-4a69-b7ba-d24a86853b2f/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f46b338b-deb6-4a69-b7ba-d24a86853b2f/VoiceLDM.wav,surprise
597,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/61b1b14e-4b52-446b-bac6-07cc1121d4f2/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/61b1b14e-4b52-446b-bac6-07cc1121d4f2/VoiceLDM.wav,anger
598,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/25708681-6134-4be1-add1-53f123d754e1/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/25708681-6134-4be1-add1-53f123d754e1/VITS.wav,sadness
599,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f7d5f50a-7bff-42c3-b3a3-4f514e9d8ebf/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f7d5f50a-7bff-42c3-b3a3-4f514e9d8ebf/VoiceLDM.wav,anger
600,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/9860cf28-accd-4db5-bba1-ba23e0a13fbc/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/9860cf28-accd-4db5-bba1-ba23e0a13fbc/VITS.wav,surprise
601,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/4a16d1ac-23df-40cd-806a-58f697786f9c/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/4a16d1ac-23df-40cd-806a-58f697786f9c/VoiceLDM.wav,anger
602,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/33c39411-8a5d-4a7b-b017-911716fdecb5/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/33c39411-8a5d-4a7b-b017-911716fdecb5/VoiceLDM.wav,joy
603,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f961b966-cf4a-49f6-b9fc-8eba107140c1/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f961b966-cf4a-49f6-b9fc-8eba107140c1/PromptTTS.wav,sadness
604,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/e8ba2317-aa8b-4d0a-871b-f1806b6997de/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/e8ba2317-aa8b-4d0a-871b-f1806b6997de/VITS.wav,joy
605,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/7a2f8883-07fa-4592-b90f-0854a615db8f/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/7a2f8883-07fa-4592-b90f-0854a615db8f/VITS.wav,surprise
606,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/b23db411-0ee9-4948-9d5e-035ad702d977/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/b23db411-0ee9-4948-9d5e-035ad702d977/VoiceLDM.wav,anger
607,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/63863952-603b-41c4-8940-969913a9c815/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/63863952-603b-41c4-8940-969913a9c815/VoiceLDM.wav,joy
608,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/e7da3605-46cd-46b5-904d-9c12d0958806/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/e7da3605-46cd-46b5-904d-9c12d0958806/VoiceLDM.wav,anger
609,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/5f0cf4c4-3985-47ab-8671-ffbdc5b6a606/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/5f0cf4c4-3985-47ab-8671-ffbdc5b6a606/VoiceLDM.wav,joy
610,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/dc530778-1cc5-4e46-93e2-f114f7ace2a0/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/dc530778-1cc5-4e46-93e2-f114f7ace2a0/VITS.wav,sadness
611,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/7c657126-992f-435c-a699-9f814b2a2397/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/7c657126-992f-435c-a699-9f814b2a2397/VoiceLDM.wav,joy
612,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/a666c272-a141-4b57-9e36-989ef4424ffd/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/a666c272-a141-4b57-9e36-989ef4424ffd/VoiceLDM.wav,anger
613,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/e56115da-6285-4f7d-8207-612d997f9a79/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/e56115da-6285-4f7d-8207-612d997f9a79/VoiceLDM.wav,sadness
614,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/3b3938b4-617d-4a5b-8850-a698e3a29997/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/3b3938b4-617d-4a5b-8850-a698e3a29997/VITS.wav,sadness
615,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/d32c8b24-661d-468e-8173-95b4dc3b922b/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/d32c8b24-661d-468e-8173-95b4dc3b922b/VoiceLDM.wav,anger
616,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/787ebff6-24b9-4347-81be-96fdb50861dd/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/787ebff6-24b9-4347-81be-96fdb50861dd/VoiceLDM.wav,sadness
617,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/470e5407-6506-48c7-ba6a-0ff5035974ea/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/470e5407-6506-48c7-ba6a-0ff5035974ea/VITS.wav,joy
618,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/4a864a04-1758-45ec-abbd-95b687d85add/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/4a864a04-1758-45ec-abbd-95b687d85add/VITS.wav,joy
619,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/44c26e37-35d4-42dc-8a73-59413b3f8d35/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/44c26e37-35d4-42dc-8a73-59413b3f8d35/VoiceLDM.wav,anger
620,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/294d4b10-8950-47a8-b6cd-6a2d781fdb98/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/294d4b10-8950-47a8-b6cd-6a2d781fdb98/VITS.wav,joy
621,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/28210a2c-a9c2-4a98-bd4d-9a5c2f6a743f/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/28210a2c-a9c2-4a98-bd4d-9a5c2f6a743f/VoiceLDM.wav,anger
622,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/1487f8c9-ca32-4040-bdd0-0bcd3b818cce/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/1487f8c9-ca32-4040-bdd0-0bcd3b818cce/VITS.wav,sadness
623,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ebb4fe4a-8b51-477f-b262-32fb0db45496/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ebb4fe4a-8b51-477f-b262-32fb0db45496/VITS.wav,anger
624,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/829f5e42-bcd4-490a-823c-89dbb5fbb0b9/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/829f5e42-bcd4-490a-823c-89dbb5fbb0b9/VoiceLDM.wav,joy
625,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/1a3838f0-4061-4c45-8bfb-1a35ec051dcb/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/1a3838f0-4061-4c45-8bfb-1a35ec051dcb/VoiceLDM.wav,joy
626,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f09f6ce9-8a56-47cb-b903-00dfea60e6f8/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f09f6ce9-8a56-47cb-b903-00dfea60e6f8/VITS.wav,sadness
627,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/8588df9b-1166-48b1-a6b4-33fcdf9e1ce4/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/8588df9b-1166-48b1-a6b4-33fcdf9e1ce4/VITS.wav,joy
628,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/2d2c700e-8875-4b27-b1ff-86397ffea606/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/2d2c700e-8875-4b27-b1ff-86397ffea606/PromptTTS.wav,sadness
629,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/6ab8f208-83ff-4d80-a9cb-14804893a5fd/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/6ab8f208-83ff-4d80-a9cb-14804893a5fd/VITS.wav,sadness
630,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/8bb61a4a-8840-4daf-a056-6efbb9cf10f2/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/8bb61a4a-8840-4daf-a056-6efbb9cf10f2/VoiceLDM.wav,joy
631,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/07e4a257-f867-4c27-b468-073f640f445a/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/07e4a257-f867-4c27-b468-073f640f445a/VITS.wav,sadness
632,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f0b95a8f-1167-4434-af19-94a11c507a94/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f0b95a8f-1167-4434-af19-94a11c507a94/VoiceLDM.wav,sadness
633,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/5bff6224-0f92-4715-8ef2-e95a8ea0f180/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/5bff6224-0f92-4715-8ef2-e95a8ea0f180/VoiceLDM.wav,joy
634,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/fa5cd9fb-fca9-4415-b409-d29cf274f9d4/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/fa5cd9fb-fca9-4415-b409-d29cf274f9d4/VoiceLDM.wav,joy
635,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/377dded6-b8c9-43aa-b174-966fee431f01/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/377dded6-b8c9-43aa-b174-966fee431f01/VoiceLDM.wav,joy
636,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/4ae33698-f5c0-4791-9ed2-6dc3a81c2fb3/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/4ae33698-f5c0-4791-9ed2-6dc3a81c2fb3/VoiceLDM.wav,sadness
637,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/48712c4d-a873-40e2-937e-4b2131676c24/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/48712c4d-a873-40e2-937e-4b2131676c24/VITS.wav,joy
638,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/e18bffd6-0b3c-44af-b02d-24423d6c26bf/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/e18bffd6-0b3c-44af-b02d-24423d6c26bf/VITS.wav,sadness
639,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/11a2e8c6-96c4-4c8c-8dc6-19247da0757b/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/11a2e8c6-96c4-4c8c-8dc6-19247da0757b/VITS.wav,joy
640,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/282dcb5d-e88f-4afd-9bd1-6826c01fb276/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/282dcb5d-e88f-4afd-9bd1-6826c01fb276/VITS.wav,sadness
641,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/2ea773f0-3a78-418e-8f48-499553411916/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/2ea773f0-3a78-418e-8f48-499553411916/VoiceLDM.wav,sadness
642,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/829f6ca0-2b32-4db9-9cbb-859e588ed872/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/829f6ca0-2b32-4db9-9cbb-859e588ed872/VITS.wav,sadness
643,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/b82436be-31f0-4d14-94d8-482a3dd2f4c4/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/b82436be-31f0-4d14-94d8-482a3dd2f4c4/VITS.wav,joy
644,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f0f04557-c97f-4746-aeb0-177d08cb4852/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f0f04557-c97f-4746-aeb0-177d08cb4852/VoiceLDM.wav,anger
645,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/c1472350-eff3-4b42-87f0-e511325a1ee3/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/c1472350-eff3-4b42-87f0-e511325a1ee3/VoiceLDM.wav,joy
646,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/d8d05695-f537-44d6-a343-05507d5e7237/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/d8d05695-f537-44d6-a343-05507d5e7237/VITS.wav,anger
647,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/5036d643-f311-4424-928a-3fffd9743972/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/5036d643-f311-4424-928a-3fffd9743972/VITS.wav,sadness
648,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/58bb712d-cc92-4b4a-805b-f9d53d4276d9/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/58bb712d-cc92-4b4a-805b-f9d53d4276d9/VITS.wav,joy
649,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/a707a61e-b32d-42fe-a0a4-ce903ab00c86/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/a707a61e-b32d-42fe-a0a4-ce903ab00c86/VITS.wav,joy
650,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/cd81da69-46ec-4ee5-8119-f1fa9f221886/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/cd81da69-46ec-4ee5-8119-f1fa9f221886/PromptTTS.wav,joy
651,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/c1ec09b9-e577-4dd9-afaf-52e21a026202/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/c1ec09b9-e577-4dd9-afaf-52e21a026202/VITS.wav,joy
652,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/6d96367f-9d7b-4a30-afcd-ccbd2684c27f/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/6d96367f-9d7b-4a30-afcd-ccbd2684c27f/VITS.wav,sadness
653,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/9368146a-3b1e-4831-bb84-432eca509b6d/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/9368146a-3b1e-4831-bb84-432eca509b6d/VoiceLDM.wav,joy
654,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/d3c79da7-9847-433d-9da0-572a8cca0df3/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/d3c79da7-9847-433d-9da0-572a8cca0df3/VITS.wav,joy
655,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f348c905-75e5-4a6b-8a6d-24b0c4db883d/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/f348c905-75e5-4a6b-8a6d-24b0c4db883d/VoiceLDM.wav,anger
656,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/c15c91a6-ab5c-4991-8a19-3d7dd08f831e/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/c15c91a6-ab5c-4991-8a19-3d7dd08f831e/VoiceLDM.wav,surprise
657,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/a5f5cf8a-533e-414d-a0d5-b3b6bee87c8d/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/a5f5cf8a-533e-414d-a0d5-b3b6bee87c8d/VoiceLDM.wav,joy
658,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/a35d839b-4c13-4573-a8bc-860168180594/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/a35d839b-4c13-4573-a8bc-860168180594/VoiceLDM.wav,sadness
659,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/35597364-d884-408d-b06c-341e38c4fa60/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/35597364-d884-408d-b06c-341e38c4fa60/PromptTTS.wav,joy
660,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/34ad04b5-f277-48d3-9269-6560de4178be/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/34ad04b5-f277-48d3-9269-6560de4178be/VITS.wav,joy
661,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/6414315b-3893-457d-9690-ec1764f8e679/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/6414315b-3893-457d-9690-ec1764f8e679/VITS.wav,joy
662,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/e4ba132d-72ea-4deb-af8e-c834f840f05b/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/e4ba132d-72ea-4deb-af8e-c834f840f05b/PromptTTS.wav,anger
663,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/c03afc89-07e4-4bfb-a5f7-504b0aace26e/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/c03afc89-07e4-4bfb-a5f7-504b0aace26e/VoiceLDM.wav,joy
664,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/cf1a6a6b-45ae-422e-82bc-6dec7b8543b2/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/cf1a6a6b-45ae-422e-82bc-6dec7b8543b2/VITS.wav,sadness
665,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/e9285d04-0c8c-4198-83bf-dd1bfa0005ac/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/e9285d04-0c8c-4198-83bf-dd1bfa0005ac/VoiceLDM.wav,joy
666,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/afd24961-5613-4867-b8d6-5d68c60706f3/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/afd24961-5613-4867-b8d6-5d68c60706f3/PromptTTS.wav,sadness
667,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ada54b80-c4e0-4a9d-8836-b6e404cc7f05/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ada54b80-c4e0-4a9d-8836-b6e404cc7f05/VITS.wav,sadness
668,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ecdcb202-6c2c-497b-b019-afd4230f9782/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ecdcb202-6c2c-497b-b019-afd4230f9782/VITS.wav,anger
669,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/9dfd096c-0fca-40cb-b339-b2428104633e/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/9dfd096c-0fca-40cb-b339-b2428104633e/VoiceLDM.wav,joy
670,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/e5d61d3a-f099-49b7-875d-e6b7745c8c09/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/e5d61d3a-f099-49b7-875d-e6b7745c8c09/VITS.wav,anger
671,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/388d0c0f-e0f4-4ac2-b19b-640e3de0c249/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/388d0c0f-e0f4-4ac2-b19b-640e3de0c249/VITS.wav,anger
672,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/6ce3cc4d-c447-460b-b6b6-21566adc7cfb/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/6ce3cc4d-c447-460b-b6b6-21566adc7cfb/VoiceLDM.wav,joy
673,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ed287fe3-2072-4509-a6da-32e38753915b/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/ed287fe3-2072-4509-a6da-32e38753915b/VoiceLDM.wav,anger
674,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/4030ffec-e3f7-4665-ab74-b23d01ae21e6/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/4030ffec-e3f7-4665-ab74-b23d01ae21e6/VITS.wav,anger
675,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/cd0661df-24c1-4d8d-a2c3-7fc476a7773a/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/cd0661df-24c1-4d8d-a2c3-7fc476a7773a/VoiceLDM.wav,joy
676,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/0f33ebd7-50ae-4cc0-b87e-7c6e017fc009/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/0f33ebd7-50ae-4cc0-b87e-7c6e017fc009/VoiceLDM.wav,sadness
677,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/62daf83c-91fe-49d9-a7b1-06b53d692e37/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/62daf83c-91fe-49d9-a7b1-06b53d692e37/VoiceLDM.wav,sadness
678,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/52724cfa-5b40-485b-872d-dae12d30f516/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/52724cfa-5b40-485b-872d-dae12d30f516/VoiceLDM.wav,joy
679,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/e2a5ff86-77d1-40e7-a32a-fca90ec29e88/VITS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/e2a5ff86-77d1-40e7-a32a-fca90ec29e88/VoiceLDM.wav,sadness
680,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/6c3e20ef-6469-431c-8d0d-4be001261bb4/PromptTTS.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/6c3e20ef-6469-431c-8d0d-4be001261bb4/VITS.wav,joy
681,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/4fa1e325-8404-476a-9819-42336aca21c9/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/4fa1e325-8404-476a-9819-42336aca21c9/VITS.wav,sadness
682,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/1784cd0d-616f-4e26-bd66-160c0abe435c/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/1784cd0d-616f-4e26-bd66-160c0abe435c/VITS.wav,anger
683,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/1d5e1db1-472f-471b-a69d-3e85ee9389e8/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/1d5e1db1-472f-471b-a69d-3e85ee9389e8/VITS.wav,anger
684,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/9aaba720-82f3-4e97-bc7d-4f5389970052/GPT-4o-mini.wav,https://github.com/nukkk97/spear_emotion/raw/refs/heads/main/pairwise_outputs/9aaba720-82f3-4e97-bc7d-4f5389970052/VoiceLDM.wav,sadness
